entry,at,order
"""ToeKnee @ 2e90LzkfW1"" checks",2020-05-30T05:28:42.317Z,1.59082E+14
"""JX @ 2G9coVWBct"" checks",2020-05-30T05:28:38.898Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" checks",2020-05-30T05:28:37.941Z,1.59082E+14
"""Dany @ Uo7D5I9OYU"" checks",2020-05-30T05:28:36.096Z,1.59082E+14
"""KK @ VJ89PY8F34"" checks",2020-05-30T05:28:33.910Z,1.59082E+14
"""Han @ zkpZrelbNa"" checks",2020-05-30T05:28:32.960Z,1.59082E+14
"flop:  [A♣, K♦, J♦]",2020-05-30T05:28:30.304Z,1.59082E+14
"""KK @ VJ89PY8F34"" checks",2020-05-30T05:28:29.393Z,1.59082E+14
"""Han @ zkpZrelbNa"" calls with 20",2020-05-30T05:28:27.460Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" folds",2020-05-30T05:28:25.120Z,1.59082E+14
"""ToeKnee @ 2e90LzkfW1"" calls with 20",2020-05-30T05:28:24.166Z,1.59082E+14
"""JX @ 2G9coVWBct"" calls with 20",2020-05-30T05:28:22.259Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" calls with 20",2020-05-30T05:28:20.858Z,1.59082E+14
"""Dany @ Uo7D5I9OYU"" calls with 20",2020-05-30T05:28:19.899Z,1.59082E+14
"""Dawrin @ 8tZJd0LYSy"" folds",2020-05-30T05:28:16.627Z,1.59082E+14
"""HY @ 5zgD4IFr_m"" folds",2020-05-30T05:28:11.754Z,1.59082E+14
"""KK @ VJ89PY8F34"" posts a big blind of 20",2020-05-30T05:28:08.352Z,1.59082E+14
"""Han @ zkpZrelbNa"" posts a small blind of 10",2020-05-30T05:28:08.352Z,1.59082E+14
"Your hand is 2♣, 10♣",2020-05-30T05:28:08.352Z,1.59082E+14
"-- starting hand #99 (dealer: ""Hairuo @ PueKWMxLF_"") --",2020-05-30T05:28:08.352Z,1.59082E+14
"""KK @ VJ89PY8F34"" shows a A♠, 6♥.",2020-05-30T05:28:04.584Z,1.59082E+14
"""Dany @ Uo7D5I9OYU"" shows a 10♦, 5♣.",2020-05-30T05:28:01.992Z,1.59082E+14
-- ending hand #98 --,2020-05-30T05:27:59.756Z,1.59082E+14
"""JX @ 2G9coVWBct"" shows a 2♠, 7♥.",2020-05-30T05:27:59.756Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" wins 2092 with Two Pair, K's & 3's (hand: K♠, 3♣)",2020-05-30T05:27:59.756Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" calls with 726",2020-05-30T05:27:58.849Z,1.59082E+14
"""HY @ 5zgD4IFr_m"" folds",2020-05-30T05:27:57.391Z,1.59082E+14
"""JX @ 2G9coVWBct"" raises with 726",2020-05-30T05:27:55.545Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" calls with 20",2020-05-30T05:27:49.756Z,1.59082E+14
"""HY @ 5zgD4IFr_m"" calls with 20",2020-05-30T05:27:48.165Z,1.59082E+14
"river: 3♥, 2♣, K♥, 4♣ [6♣]",2020-05-30T05:27:38.068Z,1.59082E+14
"""JX @ 2G9coVWBct"" calls with 20",2020-05-30T05:27:37.159Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" calls with 20",2020-05-30T05:27:35.635Z,1.59082E+14
"""HY @ 5zgD4IFr_m"" calls with 20",2020-05-30T05:27:32.641Z,1.59082E+14
"turn: 3♥, 2♣, K♥ [4♣]",2020-05-30T05:27:29.387Z,1.59082E+14
"""KK @ VJ89PY8F34"" folds",2020-05-30T05:27:27.970Z,1.59082E+14
"""Han @ zkpZrelbNa"" folds",2020-05-30T05:27:26.505Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" folds",2020-05-30T05:27:25.051Z,1.59082E+14
"""JX @ 2G9coVWBct"" calls with 140",2020-05-30T05:27:24.094Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" calls with 140",2020-05-30T05:27:09.720Z,1.59082E+14
"""Dawrin @ 8tZJd0LYSy"" folds",2020-05-30T05:27:08.261Z,1.59082E+14
"""HY @ 5zgD4IFr_m"" raises with 140",2020-05-30T05:27:05.880Z,1.59082E+14
"""KK @ VJ89PY8F34"" checks",2020-05-30T05:27:00.856Z,1.59082E+14
"""Han @ zkpZrelbNa"" checks",2020-05-30T05:26:53.241Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" checks",2020-05-30T05:26:51.400Z,1.59082E+14
"flop:  [3♥, 2♣, K♥]",2020-05-30T05:26:48.380Z,1.59082E+14
"""Han @ zkpZrelbNa"" checks",2020-05-30T05:26:47.466Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" calls with 20",2020-05-30T05:26:45.712Z,1.59082E+14
"""ToeKnee @ 2e90LzkfW1"" folds",2020-05-30T05:26:42.516Z,1.59082E+14
"""JX @ 2G9coVWBct"" calls with 20",2020-05-30T05:26:41.565Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" calls with 20",2020-05-30T05:26:39.936Z,1.59082E+14
"""Dany @ Uo7D5I9OYU"" folds",2020-05-30T05:26:38.472Z,1.59082E+14
"""Dawrin @ 8tZJd0LYSy"" calls with 20",2020-05-30T05:26:36.599Z,1.59082E+14
"""HY @ 5zgD4IFr_m"" calls with 20",2020-05-30T05:26:34.504Z,1.59082E+14
"""KK @ VJ89PY8F34"" calls with 20",2020-05-30T05:26:33.549Z,1.59082E+14
"""Han @ zkpZrelbNa"" posts a big blind of 20",2020-05-30T05:26:29.983Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" posts a small blind of 10",2020-05-30T05:26:29.983Z,1.59082E+14
"Your hand is K♠, 3♣",2020-05-30T05:26:29.983Z,1.59082E+14
"-- starting hand #98 (dealer: ""ToeKnee @ 2e90LzkfW1"") --",2020-05-30T05:26:29.983Z,1.59082E+14
"""KK @ VJ89PY8F34"" shows a K♥, 7♠.",2020-05-30T05:26:25.371Z,1.59082E+14
"""HY @ 5zgD4IFr_m"" shows a 5♣, 3♦.",2020-05-30T05:26:24.123Z,1.59082E+14
"""Dawrin @ 8tZJd0LYSy"" shows a 8♦, 7♣.",2020-05-30T05:26:24.076Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" shows a J♥, A♣.",2020-05-30T05:26:22.961Z,1.59082E+14
"""Han @ zkpZrelbNa"" shows a Q♥, 4♦.",2020-05-30T05:26:22.671Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" shows a 4♣, 3♥.",2020-05-30T05:26:21.568Z,1.59082E+14
-- ending hand #97 --,2020-05-30T05:26:20.466Z,1.59082E+14
"""JX @ 2G9coVWBct"" gained 430",2020-05-30T05:26:20.466Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" folds",2020-05-30T05:26:19.022Z,1.59082E+14
"""Dawrin @ 8tZJd0LYSy"" folds",2020-05-30T05:26:16.365Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" folds",2020-05-30T05:26:14.903Z,1.59082E+14
"""JX @ 2G9coVWBct"" raises with 200",2020-05-30T05:26:09.278Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" checks",2020-05-30T05:26:04.542Z,1.59082E+14
"""Dawrin @ 8tZJd0LYSy"" checks",2020-05-30T05:26:03.581Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" checks",2020-05-30T05:26:01.386Z,1.59082E+14
"flop:  [Q♠, 9♠, 4♠]",2020-05-30T05:25:58.371Z,1.59082E+14
"""Dawrin @ 8tZJd0LYSy"" calls with 100",2020-05-30T05:25:57.464Z,1.59082E+14
"""KK @ VJ89PY8F34"" folds",2020-05-30T05:25:54.600Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" calls with 100",2020-05-30T05:25:53.640Z,1.59082E+14
"""ToeKnee @ 2e90LzkfW1"" folds",2020-05-30T05:25:48.905Z,1.59082E+14
"""JX @ 2G9coVWBct"" calls with 100",2020-05-30T05:25:46.690Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" raises with 100",2020-05-30T05:25:44.702Z,1.59082E+14
"""Dany @ Uo7D5I9OYU"" folds",2020-05-30T05:25:38.635Z,1.59082E+14
"""Dawrin @ 8tZJd0LYSy"" calls with 20",2020-05-30T05:25:36.607Z,1.59082E+14
"""HY @ 5zgD4IFr_m"" folds",2020-05-30T05:25:34.486Z,1.59082E+14
"""KK @ VJ89PY8F34"" calls with 20",2020-05-30T05:25:33.529Z,1.59082E+14
"""Han @ zkpZrelbNa"" folds",2020-05-30T05:25:27.196Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" posts a big blind of 20",2020-05-30T05:25:24.585Z,1.59082E+14
"""ToeKnee @ 2e90LzkfW1"" posts a small blind of 10",2020-05-30T05:25:24.585Z,1.59082E+14
"Your hand is J♥, A♣",2020-05-30T05:25:24.585Z,1.59082E+14
"-- starting hand #97 (dealer: ""JX @ 2G9coVWBct"") --",2020-05-30T05:25:24.585Z,1.59082E+14
-- ending hand #96 --,2020-05-30T05:25:18.036Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" shows a 9♠, 6♠.",2020-05-30T05:25:18.036Z,1.59082E+14
"""JX @ 2G9coVWBct"" wins 3720 with Three of a Kind, 9's (hand: 9♦, K♥)",2020-05-30T05:25:18.036Z,1.59082E+14
"""JX @ 2G9coVWBct"" calls with 1000",2020-05-30T05:25:17.125Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" raises with 1000",2020-05-30T05:25:14.921Z,1.59082E+14
"""JX @ 2G9coVWBct"" raises with 500",2020-05-30T05:25:09.856Z,1.59082E+14
"river: 9♥, 5♦, 9♣, 8♣ [J♦]",2020-05-30T05:25:04.659Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" calls with 500",2020-05-30T05:25:03.752Z,1.59082E+14
"""JX @ 2G9coVWBct"" raises with 500",2020-05-30T05:25:02.175Z,1.59082E+14
"turn: 9♥, 5♦, 9♣ [8♣]",2020-05-30T05:24:57.095Z,1.59082E+14
"""Dawrin @ 8tZJd0LYSy"" folds",2020-05-30T05:24:55.685Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" calls with 200",2020-05-30T05:24:53.879Z,1.59082E+14
"""JX @ 2G9coVWBct"" raises with 200",2020-05-30T05:24:51.762Z,1.59082E+14
"flop:  [9♥, 5♦, 9♣]",2020-05-30T05:24:44.845Z,1.59082E+14
"""ToeKnee @ 2e90LzkfW1"" folds",2020-05-30T05:24:43.436Z,1.59082E+14
"""JX @ 2G9coVWBct"" calls with 100",2020-05-30T05:24:42.485Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" folds",2020-05-30T05:24:40.407Z,1.59082E+14
"""Dany @ Uo7D5I9OYU"" folds",2020-05-30T05:24:37.533Z,1.59082E+14
"""Dawrin @ 8tZJd0LYSy"" calls with 100",2020-05-30T05:24:32.271Z,1.59082E+14
"""HY @ 5zgD4IFr_m"" folds",2020-05-30T05:24:30.082Z,1.59082E+14
"""KK @ VJ89PY8F34"" folds",2020-05-30T05:24:28.614Z,1.59082E+14
"""Han @ zkpZrelbNa"" folds",2020-05-30T05:24:27.167Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" raises with 100",2020-05-30T05:24:24.273Z,1.59082E+14
"""ToeKnee @ 2e90LzkfW1"" posts a big blind of 20",2020-05-30T05:24:20.079Z,1.59082E+14
"""JX @ 2G9coVWBct"" posts a small blind of 10",2020-05-30T05:24:20.079Z,1.59082E+14
"Your hand is J♣, 3♦",2020-05-30T05:24:20.079Z,1.59082E+14
"-- starting hand #96 (dealer: ""DARWIN @ XbHNZgHNwg"") --",2020-05-30T05:24:20.079Z,1.59082E+14
"""Han @ zkpZrelbNa"" shows a J♦, 8♠.",2020-05-30T05:24:17.672Z,1.59082E+14
"""Dawrin @ 8tZJd0LYSy"" shows a 10♦, Q♥.",2020-05-30T05:24:16.052Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" shows a K♦, K♠.",2020-05-30T05:24:15.387Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" shows a 2♣, Q♦.",2020-05-30T05:24:14.550Z,1.59082E+14
-- ending hand #95 --,2020-05-30T05:24:12.556Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" gained 2005",2020-05-30T05:24:12.556Z,1.59082E+14
"""Dawrin @ 8tZJd0LYSy"" folds",2020-05-30T05:24:11.148Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" raises and all in with 1291",2020-05-30T05:24:08.949Z,1.59082E+14
"river: Q♠, J♠, 3♣, 7♠ [4♠]",2020-05-30T05:24:06.440Z,1.59082E+14
"""Dawrin @ 8tZJd0LYSy"" checks",2020-05-30T05:24:05.533Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" checks",2020-05-30T05:24:03.813Z,1.59082E+14
"turn: Q♠, J♠, 3♣ [7♠]",2020-05-30T05:24:00.912Z,1.59082E+14
"""ToeKnee @ 2e90LzkfW1"" folds",2020-05-30T05:23:59.477Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" calls with 420",2020-05-30T05:23:57.193Z,1.59082E+14
"""Dany @ Uo7D5I9OYU"" folds",2020-05-30T05:23:53.969Z,1.59082E+14
"""Dawrin @ 8tZJd0LYSy"" raises with 420",2020-05-30T05:23:51.538Z,1.59082E+14
"""ToeKnee @ 2e90LzkfW1"" calls with 69",2020-05-30T05:23:48.167Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" raises with 69",2020-05-30T05:23:45.969Z,1.59082E+14
"flop:  [Q♠, J♠, 3♣]",2020-05-30T05:23:34.418Z,1.59082E+14
"""JX @ 2G9coVWBct"" folds",2020-05-30T05:23:32.984Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" calls with 269",2020-05-30T05:23:30.896Z,1.59082E+14
"""Dany @ Uo7D5I9OYU"" calls with 269",2020-05-30T05:23:29.940Z,1.59082E+14
"""Dawrin @ 8tZJd0LYSy"" calls with 269",2020-05-30T05:23:27.841Z,1.59082E+14
"""HY @ 5zgD4IFr_m"" folds",2020-05-30T05:23:25.589Z,1.59082E+14
"""KK @ VJ89PY8F34"" folds",2020-05-30T05:23:21.731Z,1.59082E+14
"""Han @ zkpZrelbNa"" folds",2020-05-30T05:23:19.328Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" folds",2020-05-30T05:23:16.311Z,1.59082E+14
"""ToeKnee @ 2e90LzkfW1"" raises with 269",2020-05-30T05:23:15.350Z,1.59082E+14
"""JX @ 2G9coVWBct"" posts a big blind of 20",2020-05-30T05:23:09.708Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" posts a small blind of 10",2020-05-30T05:23:09.708Z,1.59082E+14
"Your hand is K♦, K♠",2020-05-30T05:23:09.708Z,1.59082E+14
"-- starting hand #95 (dealer: ""Dany @ Uo7D5I9OYU"") --",2020-05-30T05:23:09.708Z,1.59082E+14
"""Dawrin @ 8tZJd0LYSy"" shows a 6♠, K♥.",2020-05-30T05:23:07.867Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" shows a 6♣, 4♣.",2020-05-30T05:23:05.886Z,1.59082E+14
-- ending hand #94 --,2020-05-30T05:23:04.165Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" gained 940",2020-05-30T05:23:04.165Z,1.59082E+14
"""KK @ VJ89PY8F34"" folds",2020-05-30T05:23:02.756Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" raises with 400",2020-05-30T05:22:49.247Z,1.59082E+14
"turn: 6♥, 9♦, 2♣ [3♠]",2020-05-30T05:22:37.030Z,1.59082E+14
"""ToeKnee @ 2e90LzkfW1"" folds",2020-05-30T05:22:35.621Z,1.59082E+14
"""KK @ VJ89PY8F34"" calls with 235",2020-05-30T05:22:34.217Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" raises with 235",2020-05-30T05:22:25.363Z,1.59082E+14
"""ToeKnee @ 2e90LzkfW1"" checks",2020-05-30T05:22:22.232Z,1.59082E+14
"flop:  [6♥, 9♦, 2♣]",2020-05-30T05:22:17.057Z,1.59082E+14
"""ToeKnee @ 2e90LzkfW1"" calls with 140",2020-05-30T05:22:16.147Z,1.59082E+14
"""JX @ 2G9coVWBct"" folds",2020-05-30T05:22:12.352Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" folds",2020-05-30T05:22:10.870Z,1.59082E+14
"""Dany @ Uo7D5I9OYU"" folds",2020-05-30T05:22:07.115Z,1.59082E+14
"""Dawrin @ 8tZJd0LYSy"" folds",2020-05-30T05:22:04.609Z,1.59082E+14
"""HY @ 5zgD4IFr_m"" folds",2020-05-30T05:22:03.144Z,1.59082E+14
"""KK @ VJ89PY8F34"" calls with 140",2020-05-30T05:22:02.188Z,1.59082E+14
"""Han @ zkpZrelbNa"" folds",2020-05-30T05:22:00.734Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" raises with 140",2020-05-30T05:21:57.787Z,1.59082E+14
"""ToeKnee @ 2e90LzkfW1"" calls with 20",2020-05-30T05:21:51.154Z,1.59082E+14
"""JX @ 2G9coVWBct"" calls with 20",2020-05-30T05:21:47.836Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" posts a big blind of 20",2020-05-30T05:21:45.867Z,1.59082E+14
"""Dany @ Uo7D5I9OYU"" posts a small blind of 10",2020-05-30T05:21:45.867Z,1.59082E+14
"Your hand is 3♣, 9♣",2020-05-30T05:21:45.867Z,1.59082E+14
"-- starting hand #94 (dealer: ""Dawrin @ 8tZJd0LYSy"") --",2020-05-30T05:21:45.867Z,1.59082E+14
"The player ""DARWIN @ XbHNZgHNwg"" joined the game with a stack of 2000.",2020-05-30T05:21:45.867Z,1.59082E+14
-- ending hand #93 --,2020-05-30T05:21:39.336Z,1.59082E+14
"""JX @ 2G9coVWBct"" wins 510 with Pair, 7's (hand: 7♥, A♣)",2020-05-30T05:21:39.336Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" checks",2020-05-30T05:21:38.429Z,1.59082E+14
"""ToeKnee @ 2e90LzkfW1"" checks",2020-05-30T05:21:36.439Z,1.59082E+14
"""JX @ 2G9coVWBct"" checks",2020-05-30T05:21:34.730Z,1.59082E+14
"river: 7♠, 5♠, 6♣, 2♦ [9♥]",2020-05-30T05:21:32.912Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" checks",2020-05-30T05:21:31.997Z,1.59082E+14
"""ToeKnee @ 2e90LzkfW1"" checks",2020-05-30T05:21:30.449Z,1.59082E+14
"""JX @ 2G9coVWBct"" checks",2020-05-30T05:21:28.688Z,1.59082E+14
"turn: 7♠, 5♠, 6♣ [2♦]",2020-05-30T05:21:26.873Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" checks",2020-05-30T05:21:25.966Z,1.59082E+14
"""ToeKnee @ 2e90LzkfW1"" checks",2020-05-30T05:21:24.231Z,1.59082E+14
"""JX @ 2G9coVWBct"" checks",2020-05-30T05:21:22.534Z,1.59082E+14
"flop:  [7♠, 5♠, 6♣]",2020-05-30T05:21:17.629Z,1.59082E+14
"""ToeKnee @ 2e90LzkfW1"" calls with 160",2020-05-30T05:21:16.720Z,1.59082E+14
"""JX @ 2G9coVWBct"" calls with 160",2020-05-30T05:21:14.755Z,1.59082E+14
"""Dany @ Uo7D5I9OYU"" folds",2020-05-30T05:21:12.356Z,1.59082E+14
"""Dawrin @ 8tZJd0LYSy"" folds",2020-05-30T05:21:09.487Z,1.59082E+14
"""HY @ 5zgD4IFr_m"" folds",2020-05-30T05:21:08.029Z,1.59082E+14
"""KK @ VJ89PY8F34"" folds",2020-05-30T05:21:06.513Z,1.59082E+14
"""Han @ zkpZrelbNa"" folds",2020-05-30T05:21:03.430Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" raises with 160",2020-05-30T05:21:01.512Z,1.59082E+14
"The admin approved the player ""DARWIN @ XbHNZgHNwg"" participation with a stack of 2000.",2020-05-30T05:20:56.707Z,1.59082E+14
"""ToeKnee @ 2e90LzkfW1"" calls with 20",2020-05-30T05:20:50.778Z,1.59082E+14
"""JX @ 2G9coVWBct"" calls with 20",2020-05-30T05:20:44.344Z,1.59082E+14
"""Dany @ Uo7D5I9OYU"" posts a big blind of 20",2020-05-30T05:20:40.309Z,1.59082E+14
"""Dawrin @ 8tZJd0LYSy"" posts a small blind of 10",2020-05-30T05:20:40.309Z,1.59082E+14
-- starting hand #93 (dead button) --,2020-05-30T05:20:40.309Z,1.59082E+14
"The player ""DARWIN @ XbHNZgHNwg"" quits the game with a stack of 0.",2020-05-30T05:20:40.309Z,1.59082E+14
"""Dany @ Uo7D5I9OYU"" shows a 7♥, 10♦.",2020-05-30T05:20:34.931Z,1.59082E+14
-- ending hand #92 --,2020-05-30T05:20:32.767Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" shows a 3♦, K♦.",2020-05-30T05:20:32.767Z,1.59082E+14
"""Dawrin @ 8tZJd0LYSy"" wins 7264 with Two Pair, A's & 10's (hand: A♦, A♣)",2020-05-30T05:20:32.767Z,1.59082E+14
"""JX @ 2G9coVWBct"" folds",2020-05-30T05:20:31.357Z,1.59082E+14
"""Dawrin @ 8tZJd0LYSy"" calls with 2982",2020-05-30T05:20:28.649Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" raises and all in with 2982",2020-05-30T05:20:12.900Z,1.59082E+14
"river: 3♠, K♠, 10♠, 10♥ [4♦]",2020-05-30T05:20:06.592Z,1.59082E+14
"""JX @ 2G9coVWBct"" calls with 260",2020-05-30T05:20:05.686Z,1.59082E+14
"""Dawrin @ 8tZJd0LYSy"" calls with 260",2020-05-30T05:20:02.165Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" raises with 260",2020-05-30T05:19:59.039Z,1.59082E+14
"turn: 3♠, K♠, 10♠ [10♥]",2020-05-30T05:19:52.579Z,1.59082E+14
"""KK @ VJ89PY8F34"" folds",2020-05-30T05:19:51.171Z,1.59082E+14
"""Han @ zkpZrelbNa"" folds",2020-05-30T05:19:44.208Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" folds",2020-05-30T05:19:42.741Z,1.59082E+14
"""ToeKnee @ 2e90LzkfW1"" folds",2020-05-30T05:19:40.131Z,1.59082E+14
"""JX @ 2G9coVWBct"" calls with 120",2020-05-30T05:19:39.179Z,1.59082E+14
"""Dany @ Uo7D5I9OYU"" folds",2020-05-30T05:19:37.090Z,1.59082E+14
"""Dawrin @ 8tZJd0LYSy"" calls with 120",2020-05-30T05:19:34.969Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" raises with 120",2020-05-30T05:19:31.457Z,1.59082E+14
"flop:  [3♠, K♠, 10♠]",2020-05-30T05:19:25.503Z,1.59082E+14
"""Dawrin @ 8tZJd0LYSy"" checks",2020-05-30T05:19:24.594Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" calls with 20",2020-05-30T05:19:22.428Z,1.59082E+14
"""HY @ 5zgD4IFr_m"" folds",2020-05-30T05:19:20.966Z,1.59082E+14
"""KK @ VJ89PY8F34"" calls with 20",2020-05-30T05:19:20.006Z,1.59082E+14
"""Han @ zkpZrelbNa"" calls with 20",2020-05-30T05:19:15.558Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" calls with 20",2020-05-30T05:19:14.036Z,1.59082E+14
"""ToeKnee @ 2e90LzkfW1"" calls with 20",2020-05-30T05:19:10.852Z,1.59082E+14
"""JX @ 2G9coVWBct"" calls with 20",2020-05-30T05:19:06.783Z,1.59082E+14
"""Dany @ Uo7D5I9OYU"" calls with 20",2020-05-30T05:19:04.064Z,1.59082E+14
"""Dawrin @ 8tZJd0LYSy"" posts a big blind of 20",2020-05-30T05:18:59.735Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" posts a small blind of 10",2020-05-30T05:18:59.735Z,1.59082E+14
"Your hand is 3♦, K♦",2020-05-30T05:18:59.735Z,1.59082E+14
"-- starting hand #92 (dealer: ""HY @ 5zgD4IFr_m"") --",2020-05-30T05:18:59.735Z,1.59082E+14
"""KK @ VJ89PY8F34"" shows a 10♣, 2♠.",2020-05-30T05:18:55.769Z,1.59082E+14
"""Dawrin @ 8tZJd0LYSy"" shows a 7♥, Q♠.",2020-05-30T05:18:54.109Z,1.59082E+14
"""ToeKnee @ 2e90LzkfW1"" shows a A♥, A♠.",2020-05-30T05:18:54.051Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" shows a 9♠, 10♥.",2020-05-30T05:18:52.998Z,1.59082E+14
-- ending hand #91 --,2020-05-30T05:18:52.190Z,1.59082E+14
"""ToeKnee @ 2e90LzkfW1"" gained 1397",2020-05-30T05:18:52.190Z,1.59082E+14
"""JX @ 2G9coVWBct"" folds",2020-05-30T05:18:50.781Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" folds",2020-05-30T05:18:48.820Z,1.59082E+14
"""ToeKnee @ 2e90LzkfW1"" raises with 433",2020-05-30T05:18:46.546Z,1.59082E+14
"""JX @ 2G9coVWBct"" checks",2020-05-30T05:18:41.571Z,1.59082E+14
"river: 4♣, Q♣, J♥, 8♦ [3♥]",2020-05-30T05:18:36.458Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" checks",2020-05-30T05:18:35.547Z,1.59082E+14
"""ToeKnee @ 2e90LzkfW1"" checks",2020-05-30T05:18:34.051Z,1.59082E+14
"""JX @ 2G9coVWBct"" checks",2020-05-30T05:18:31.908Z,1.59082E+14
"turn: 4♣, Q♣, J♥ [8♦]",2020-05-30T05:18:29.843Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" checks",2020-05-30T05:18:28.936Z,1.59082E+14
"""ToeKnee @ 2e90LzkfW1"" checks",2020-05-30T05:18:27.163Z,1.59082E+14
"""JX @ 2G9coVWBct"" checks",2020-05-30T05:18:24.283Z,1.59082E+14
"flop:  [4♣, Q♣, J♥]",2020-05-30T05:18:13.107Z,1.59082E+14
"""JX @ 2G9coVWBct"" calls with 369",2020-05-30T05:18:12.197Z,1.59082E+14
"""Dawrin @ 8tZJd0LYSy"" folds",2020-05-30T05:18:10.293Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" folds",2020-05-30T05:18:02.861Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" calls with 369",2020-05-30T05:17:59.847Z,1.59082E+14
"""ToeKnee @ 2e90LzkfW1"" raises with 369",2020-05-30T05:17:57.466Z,1.59082E+14
"""JX @ 2G9coVWBct"" calls with 140",2020-05-30T05:17:52.530Z,1.59082E+14
"""Dawrin @ 8tZJd0LYSy"" calls with 140",2020-05-30T05:17:49.175Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" calls with 140",2020-05-30T05:17:47.281Z,1.59082E+14
"""HY @ 5zgD4IFr_m"" folds",2020-05-30T05:17:43.606Z,1.59082E+14
"""KK @ VJ89PY8F34"" folds",2020-05-30T05:17:42.146Z,1.59082E+14
"""Han @ zkpZrelbNa"" folds",2020-05-30T05:17:40.684Z,1.59082E+14
"""Hairuo @ PueKWMxLF_"" raises with 140",2020-05-30T05:17:38.854Z,1.59082E+14
"""ToeKnee @ 2e90LzkfW1"" calls with 20",2020-05-30T05:17:35.765Z,1.59082E+14
"""JX @ 2G9coVWBct"" calls with 20",2020-05-30T05:17:33.963Z,1.59082E+14
"""Dany @ Uo7D5I9OYU"" folds",2020-05-30T05:17:32.499Z,1.59082E+14
"""Dawrin @ 8tZJd0LYSy"" calls with 20",2020-05-30T05:17:23.611Z,1.59082E+14
"""DARWIN @ XbHNZgHNwg"" posts a big blind of 20",2020-05-30T05:17:14.021Z,1.59082E+14
"""HY @ 5zgD4IFr_m"" posts a small blind of 10",2020-05-30T05:17:14.021Z,1.59082E+14
